zone,tech,age,unit,value
Vietnam,Coal,94,MW,0.0
Vietnam,Coal,95,MW,0.0
Vietnam,Coal,96,MW,0.0
Vietnam,Coal,97,MW,0.0
Vietnam,Coal,98,MW,0.0
Vietnam,Coal,99,MW,0.0
Vietnam,Oil,0,MW,1706.0
Vietnam,Oil,1,MW,0.0
Vietnam,Oil,2,MW,0.0
Vietnam,Oil,3,MW,0.0
Vietnam,Oil,4,MW,0.0
Vietnam,Oil,5,MW,0.0
Vietnam,Oil,6,MW,0.0
Vietnam,Oil,7,MW,0.0
Vietnam,Oil,8,MW,0.0
Vietnam,Oil,9,MW,0.0
Vietnam,Oil,10,MW,0.0
Vietnam,Oil,11,MW,0.0
Vietnam,Oil,12,MW,0.0
Vietnam,Oil,13,MW,0.0
Vietnam,Oil,14,MW,0.0
Vietnam,Oil,15,MW,0.0
Vietnam,Oil,16,MW,0.0
Vietnam,Oil,17,MW,0.0
Vietnam,Oil,18,MW,0.0
Vietnam,Oil,19,MW,0.0
Vietnam,Oil,20,MW,0.0
Vietnam,Oil,21,MW,0.0
Vietnam,Oil,22,MW,0.0
Vietnam,Oil,23,MW,0.0
Vietnam,Oil,24,MW,0.0
Vietnam,Oil,25,MW,0.0
Vietnam,Oil,26,MW,0.0
Vietnam,Oil,27,MW,0.0
Vietnam,Oil,28,MW,0.0
Vietnam,Oil,29,MW,0.0
Vietnam,Oil,30,MW,0.0
Vietnam,Oil,31,MW,0.0
Vietnam,Oil,32,MW,0.0
Vietnam,Oil,33,MW,0.0
Vietnam,Oil,34,MW,0.0
Vietnam,Oil,35,MW,0.0
Vietnam,Oil,36,MW,0.0
Vietnam,Oil,37,MW,0.0
Vietnam,Oil,38,MW,0.0
Vietnam,Oil,39,MW,0.0
Vietnam,Oil,40,MW,0.0
Vietnam,Oil,41,MW,0.0
Vietnam,Oil,42,MW,0.0
Vietnam,Oil,43,MW,0.0
Vietnam,Oil,44,MW,0.0
Vietnam,Oil,45,MW,0.0
Vietnam,Oil,46,MW,0.0
Vietnam,Oil,47,MW,0.0
Vietnam,Oil,48,MW,0.0
Vietnam,Oil,49,MW,0.0
Vietnam,Oil,50,MW,0.0
Vietnam,Oil,51,MW,0.0
Vietnam,Oil,52,MW,0.0
Vietnam,Oil,53,MW,0.0
Vietnam,Oil,54,MW,0.0
Vietnam,Oil,55,MW,0.0
Vietnam,Oil,56,MW,0.0
Vietnam,Oil,57,MW,0.0
Vietnam,Oil,58,MW,0.0
Vietnam,Oil,59,MW,0.0
Vietnam,Oil,60,MW,0.0
Vietnam,Oil,61,MW,0.0
Vietnam,Oil,62,MW,0.0
Vietnam,Oil,63,MW,0.0
Vietnam,Oil,64,MW,0.0
Vietnam,Oil,65,MW,0.0
Vietnam,Oil,66,MW,0.0
Vietnam,Oil,67,MW,0.0
Vietnam,Oil,68,MW,0.0
Vietnam,Oil,69,MW,0.0
Vietnam,Oil,70,MW,0.0
Vietnam,Oil,71,MW,0.0
Vietnam,Oil,72,MW,0.0
Vietnam,Oil,73,MW,0.0
Vietnam,Oil,74,MW,0.0
Vietnam,Oil,75,MW,0.0
Vietnam,Oil,76,MW,0.0
Vietnam,Oil,77,MW,0.0
Vietnam,Oil,78,MW,0.0
Vietnam,Oil,79,MW,0.0
Vietnam,Oil,80,MW,0.0
Vietnam,Oil,81,MW,0.0
Vietnam,Oil,82,MW,0.0
Vietnam,Oil,83,MW,0.0
Vietnam,Oil,84,MW,0.0
Vietnam,Oil,85,MW,0.0
Vietnam,Oil,86,MW,0.0
Vietnam,Oil,87,MW,0.0
Vietnam,Oil,88,MW,0.0
Vietnam,Oil,89,MW,0.0
Vietnam,Oil,90,MW,0.0
Vietnam,Oil,91,MW,0.0
Vietnam,Oil,92,MW,0.0
Vietnam,Oil,93,MW,0.0
Vietnam,Oil,94,MW,0.0
Vietnam,Oil,95,MW,0.0
Vietnam,Oil,96,MW,0.0
Vietnam,Oil,97,MW,0.0
Vietnam,Oil,98,MW,0.0
Vietnam,Oil,99,MW,0.0
Vietnam,Gas,0,MW,7152.0
Vietnam,Gas,1,MW,0.0
Vietnam,Gas,2,MW,0.0
Vietnam,Gas,3,MW,0.0
Vietnam,Gas,4,MW,0.0
Vietnam,Gas,5,MW,0.0
Vietnam,Gas,6,MW,0.0
Vietnam,Gas,7,MW,0.0
Vietnam,Gas,8,MW,0.0
Vietnam,Gas,9,MW,0.0
Vietnam,Gas,10,MW,0.0
Vietnam,Gas,11,MW,0.0
Vietnam,Gas,12,MW,0.0
Vietnam,Gas,13,MW,0.0
Vietnam,Gas,14,MW,0.0
Vietnam,Gas,15,MW,0.0
Vietnam,Gas,16,MW,0.0
Vietnam,Gas,17,MW,0.0
Vietnam,Gas,18,MW,0.0
Vietnam,Gas,19,MW,0.0
Vietnam,Gas,20,MW,0.0
Vietnam,Gas,21,MW,0.0
Vietnam,Gas,22,MW,0.0
Vietnam,Gas,23,MW,0.0
Vietnam,Gas,24,MW,0.0
Vietnam,Gas,25,MW,0.0
Vietnam,Gas,26,MW,0.0
Vietnam,Gas,27,MW,0.0
Vietnam,Gas,28,MW,0.0
Vietnam,Gas,29,MW,0.0
Vietnam,Gas,30,MW,0.0
Vietnam,Gas,31,MW,0.0
Vietnam,Gas,32,MW,0.0
Vietnam,Gas,33,MW,0.0
Vietnam,Gas,34,MW,0.0
Vietnam,Gas,35,MW,0.0
Vietnam,Gas,36,MW,0.0
Vietnam,Gas,37,MW,0.0
Vietnam,Gas,38,MW,0.0
Vietnam,Gas,39,MW,0.0
Vietnam,Gas,40,MW,0.0
Vietnam,Gas,41,MW,0.0
Vietnam,Gas,42,MW,0.0
Vietnam,Gas,43,MW,0.0
Vietnam,Gas,44,MW,0.0
Vietnam,Gas,45,MW,0.0
Vietnam,Gas,46,MW,0.0
Vietnam,Gas,47,MW,0.0
Vietnam,Gas,48,MW,0.0
Vietnam,Gas,49,MW,0.0
Vietnam,Gas,50,MW,0.0
Vietnam,Gas,51,MW,0.0
Vietnam,Gas,52,MW,0.0
Vietnam,Gas,53,MW,0.0
Vietnam,Gas,54,MW,0.0
Vietnam,Gas,55,MW,0.0
Vietnam,Gas,56,MW,0.0
Vietnam,Gas,57,MW,0.0
Vietnam,Gas,58,MW,0.0
Vietnam,Gas,59,MW,0.0
Vietnam,Gas,60,MW,0.0
Vietnam,Gas,61,MW,0.0
Vietnam,Gas,62,MW,0.0
Vietnam,Gas,63,MW,0.0
Vietnam,Gas,64,MW,0.0
Vietnam,Gas,65,MW,0.0
Vietnam,Gas,66,MW,0.0
Vietnam,Gas,67,MW,0.0
Vietnam,Gas,68,MW,0.0
Vietnam,Gas,69,MW,0.0
Vietnam,Gas,70,MW,0.0
Vietnam,Gas,71,MW,0.0
Vietnam,Gas,72,MW,0.0
Vietnam,Gas,73,MW,0.0
Vietnam,Gas,74,MW,0.0
Vietnam,Gas,75,MW,0.0
Vietnam,Gas,76,MW,0.0
Vietnam,Gas,77,MW,0.0
Vietnam,Gas,78,MW,0.0
Vietnam,Gas,79,MW,0.0
Vietnam,Gas,80,MW,0.0
Vietnam,Gas,81,MW,0.0
Vietnam,Gas,82,MW,0.0
Vietnam,Gas,83,MW,0.0
Vietnam,Gas,84,MW,0.0
Vietnam,Gas,85,MW,0.0
Vietnam,Gas,86,MW,0.0
Vietnam,Gas,87,MW,0.0
Vietnam,Gas,88,MW,0.0
Vietnam,Gas,89,MW,0.0
Vietnam,Gas,90,MW,0.0
Vietnam,Gas,91,MW,0.0
Vietnam,Gas,92,MW,0.0
Vietnam,Gas,93,MW,0.0
Vietnam,Gas,94,MW,0.0
Vietnam,Gas,95,MW,0.0
Vietnam,Gas,96,MW,0.0
Vietnam,Gas,97,MW,0.0
Vietnam,Gas,98,MW,0.0
Vietnam,Gas,99,MW,0.0
Vietnam,Hydro,0,MW,2281.0
Vietnam,Hydro,1,MW,0.0
Vietnam,Hydro,2,MW,0.0
Vietnam,Hydro,3,MW,0.0
Vietnam,Hydro,4,MW,0.0
Vietnam,Hydro,5,MW,0.0
Vietnam,Hydro,6,MW,0.0
Vietnam,Hydro,7,MW,0.0
Vietnam,Hydro,8,MW,0.0
Vietnam,Hydro,9,MW,0.0
Vietnam,Hydro,10,MW,0.0
Vietnam,Hydro,11,MW,0.0
Vietnam,Hydro,12,MW,0.0
Vietnam,Hydro,13,MW,0.0
Vietnam,Hydro,14,MW,0.0
Vietnam,Hydro,15,MW,0.0
Vietnam,Hydro,16,MW,0.0
Vietnam,Hydro,17,MW,0.0
Vietnam,Hydro,18,MW,0.0
Vietnam,Hydro,19,MW,0.0
Vietnam,Hydro,20,MW,0.0
Vietnam,Hydro,21,MW,0.0
Vietnam,Hydro,22,MW,0.0
Vietnam,Hydro,23,MW,0.0
Vietnam,Hydro,24,MW,0.0
Vietnam,Hydro,25,MW,0.0
Vietnam,Hydro,26,MW,0.0
Vietnam,Hydro,27,MW,0.0
Vietnam,Hydro,28,MW,0.0
Vietnam,Hydro,29,MW,0.0
Vietnam,Hydro,30,MW,0.0
Vietnam,Hydro,31,MW,0.0
Vietnam,Hydro,32,MW,0.0
Vietnam,Hydro,33,MW,0.0
Vietnam,Hydro,34,MW,0.0
Vietnam,Hydro,35,MW,0.0
Vietnam,Hydro,36,MW,0.0
Vietnam,Hydro,37,MW,0.0
Vietnam,Hydro,38,MW,0.0
Vietnam,Hydro,39,MW,0.0
Vietnam,Hydro,40,MW,0.0
Vietnam,Hydro,41,MW,0.0
Vietnam,Hydro,42,MW,0.0
Vietnam,Hydro,43,MW,0.0
Vietnam,Hydro,44,MW,0.0
Vietnam,Hydro,45,MW,0.0
Vietnam,Hydro,46,MW,0.0
Vietnam,Hydro,47,MW,0.0
Vietnam,Hydro,48,MW,0.0
Vietnam,Hydro,49,MW,0.0
Vietnam,Hydro,50,MW,0.0
Vietnam,Hydro,51,MW,0.0
Vietnam,Hydro,52,MW,0.0
Vietnam,Hydro,53,MW,0.0
Vietnam,Hydro,54,MW,0.0
Vietnam,Hydro,55,MW,0.0
Vietnam,Hydro,56,MW,0.0
Vietnam,Hydro,57,MW,0.0
Vietnam,Hydro,58,MW,0.0
Vietnam,Hydro,59,MW,0.0
Vietnam,Hydro,60,MW,0.0
Vietnam,Hydro,61,MW,0.0
Vietnam,Hydro,62,MW,0.0
Vietnam,Hydro,63,MW,0.0
Vietnam,Hydro,64,MW,0.0
Vietnam,Hydro,65,MW,0.0
Vietnam,Hydro,66,MW,0.0
Vietnam,Hydro,67,MW,0.0
Vietnam,Hydro,68,MW,0.0
Vietnam,Hydro,69,MW,0.0
Vietnam,Hydro,70,MW,0.0
Vietnam,Hydro,71,MW,0.0
Vietnam,Hydro,72,MW,0.0
Vietnam,Hydro,73,MW,0.0
Vietnam,Hydro,74,MW,0.0
Vietnam,Hydro,75,MW,0.0
Vietnam,Hydro,76,MW,0.0
Vietnam,Hydro,77,MW,0.0
Vietnam,Hydro,78,MW,0.0
Vietnam,Hydro,79,MW,0.0
Vietnam,Hydro,80,MW,0.0
Vietnam,Hydro,81,MW,0.0
Vietnam,Hydro,82,MW,0.0
Vietnam,Hydro,83,MW,0.0
Vietnam,Hydro,84,MW,0.0
Vietnam,Hydro,85,MW,0.0
Vietnam,Hydro,86,MW,0.0
Vietnam,Hydro,87,MW,0.0
Vietnam,Hydro,88,MW,0.0
Vietnam,Hydro,89,MW,0.0
Vietnam,Hydro,90,MW,0.0
Vietnam,Hydro,91,MW,0.0
Vietnam,Hydro,92,MW,0.0
Vietnam,Hydro,93,MW,0.0
Vietnam,Hydro,94,MW,0.0
Vietnam,Hydro,95,MW,0.0
Vietnam,Hydro,96,MW,0.0
Vietnam,Hydro,97,MW,0.0
Vietnam,Hydro,98,MW,0.0
Vietnam,Hydro,99,MW,0.0
Vietnam,Solar,0,MW,16656.0
Vietnam,Solar,1,MW,0.0
Vietnam,Solar,2,MW,0.0
Vietnam,Solar,3,MW,0.0
Vietnam,Solar,4,MW,0.0
Vietnam,Solar,5,MW,0.0
Vietnam,Solar,6,MW,0.0
Vietnam,Solar,7,MW,0.0
Vietnam,Solar,8,MW,0.0
Vietnam,Solar,9,MW,0.0
Vietnam,Solar,10,MW,0.0
Vietnam,Solar,11,MW,0.0
Vietnam,Solar,12,MW,0.0
Vietnam,Solar,13,MW,0.0
Vietnam,Solar,14,MW,0.0
Vietnam,Solar,15,MW,0.0
Vietnam,Solar,16,MW,0.0
Vietnam,Solar,17,MW,0.0
Vietnam,Solar,18,MW,0.0
Vietnam,Solar,19,MW,0.0
Vietnam,Solar,20,MW,0.0
Vietnam,Solar,21,MW,0.0
Vietnam,Solar,22,MW,0.0
Vietnam,Solar,23,MW,0.0
Vietnam,Solar,24,MW,0.0
Vietnam,Solar,25,MW,0.0
Vietnam,Solar,26,MW,0.0
Vietnam,Solar,27,MW,0.0
Vietnam,Solar,28,MW,0.0
Vietnam,Solar,29,MW,0.0
Vietnam,Solar,30,MW,0.0
Vietnam,Solar,31,MW,0.0
Vietnam,Solar,32,MW,0.0
Vietnam,Solar,33,MW,0.0
Vietnam,Solar,34,MW,0.0
Vietnam,Solar,35,MW,0.0
Vietnam,Solar,36,MW,0.0
Vietnam,Solar,37,MW,0.0
Vietnam,Solar,38,MW,0.0
Vietnam,Solar,39,MW,0.0
Vietnam,Solar,40,MW,0.0
Vietnam,Solar,41,MW,0.0
Vietnam,Solar,42,MW,0.0
Vietnam,Solar,43,MW,0.0
Vietnam,Solar,44,MW,0.0
Vietnam,Solar,45,MW,0.0
Vietnam,Solar,46,MW,0.0
Vietnam,Solar,47,MW,0.0
Vietnam,Solar,48,MW,0.0
Vietnam,Solar,49,MW,0.0
Vietnam,Solar,50,MW,0.0
Vietnam,Solar,51,MW,0.0
Vietnam,Solar,52,MW,0.0
Vietnam,Solar,53,MW,0.0
Vietnam,Solar,54,MW,0.0
Vietnam,Solar,55,MW,0.0
Vietnam,Solar,56,MW,0.0
Vietnam,Solar,57,MW,0.0
Vietnam,Solar,58,MW,0.0
Vietnam,Solar,59,MW,0.0
Vietnam,Solar,60,MW,0.0
Vietnam,Solar,61,MW,0.0
Vietnam,Solar,62,MW,0.0
Vietnam,Solar,63,MW,0.0
Vietnam,Solar,64,MW,0.0
Vietnam,Solar,65,MW,0.0
Vietnam,Solar,66,MW,0.0
Vietnam,Solar,67,MW,0.0
Vietnam,Solar,68,MW,0.0
Vietnam,Solar,69,MW,0.0
Vietnam,Solar,70,MW,0.0
Vietnam,Solar,71,MW,0.0
Vietnam,Solar,72,MW,0.0
Vietnam,Solar,73,MW,0.0
Vietnam,Solar,74,MW,0.0
Vietnam,Solar,75,MW,0.0
Vietnam,Solar,76,MW,0.0
Vietnam,Solar,77,MW,0.0
Vietnam,Solar,78,MW,0.0
Vietnam,Solar,79,MW,0.0
Vietnam,Solar,80,MW,0.0
Vietnam,Solar,81,MW,0.0
Vietnam,Solar,82,MW,0.0
Vietnam,Solar,83,MW,0.0
Vietnam,Solar,84,MW,0.0
Vietnam,Solar,85,MW,0.0
Vietnam,Solar,86,MW,0.0
Vietnam,Solar,87,MW,0.0
Vietnam,Solar,88,MW,0.0
Vietnam,Solar,89,MW,0.0
Vietnam,Solar,90,MW,0.0
Vietnam,Solar,91,MW,0.0
Vietnam,Solar,92,MW,0.0
Vietnam,Solar,93,MW,0.0
Vietnam,Solar,94,MW,0.0
Vietnam,Solar,95,MW,0.0
Vietnam,Solar,96,MW,0.0
Vietnam,Solar,97,MW,0.0
Vietnam,Solar,98,MW,0.0
Vietnam,Solar,99,MW,0.0
Vietnam,Wind,0,MW,582.0
Vietnam,Wind,1,MW,0.0
Vietnam,Wind,2,MW,0.0
Vietnam,Wind,3,MW,0.0
Vietnam,Wind,4,MW,0.0
Vietnam,Wind,5,MW,0.0
Vietnam,Wind,6,MW,0.0
Vietnam,Wind,7,MW,0.0
Vietnam,Wind,8,MW,0.0
Vietnam,Wind,9,MW,0.0
Vietnam,Wind,10,MW,0.0
Vietnam,Wind,11,MW,0.0
Vietnam,Wind,12,MW,0.0
Vietnam,Wind,13,MW,0.0
Vietnam,Wind,14,MW,0.0
Vietnam,Wind,15,MW,0.0
Vietnam,Wind,16,MW,0.0
Vietnam,Wind,17,MW,0.0
Vietnam,Wind,18,MW,0.0
Vietnam,Wind,19,MW,0.0
Vietnam,Wind,20,MW,0.0
Vietnam,Wind,21,MW,0.0
Vietnam,Wind,22,MW,0.0
Vietnam,Wind,23,MW,0.0
Vietnam,Wind,24,MW,0.0
Vietnam,Wind,25,MW,0.0
Vietnam,Wind,26,MW,0.0
Vietnam,Wind,27,MW,0.0
Vietnam,Wind,28,MW,0.0
Vietnam,Wind,29,MW,0.0
Vietnam,Wind,30,MW,0.0
Vietnam,Wind,31,MW,0.0
Vietnam,Wind,32,MW,0.0
Vietnam,Wind,33,MW,0.0
Vietnam,Wind,34,MW,0.0
Vietnam,Wind,35,MW,0.0
Vietnam,Wind,36,MW,0.0
Vietnam,Wind,37,MW,0.0
Vietnam,Wind,38,MW,0.0
Vietnam,Wind,39,MW,0.0
Vietnam,Wind,40,MW,0.0
Vietnam,Wind,41,MW,0.0
Vietnam,Wind,42,MW,0.0
Vietnam,Wind,43,MW,0.0
Vietnam,Wind,44,MW,0.0
Vietnam,Wind,45,MW,0.0
Vietnam,Wind,46,MW,0.0
Vietnam,Wind,47,MW,0.0
Vietnam,Wind,48,MW,0.0
Vietnam,Wind,49,MW,0.0
Vietnam,Wind,50,MW,0.0
Vietnam,Wind,51,MW,0.0
Vietnam,Wind,52,MW,0.0
Vietnam,Wind,53,MW,0.0
Vietnam,Wind,54,MW,0.0
Vietnam,Wind,55,MW,0.0
Vietnam,Wind,56,MW,0.0
Vietnam,Wind,57,MW,0.0
Vietnam,Wind,58,MW,0.0
Vietnam,Wind,59,MW,0.0
Vietnam,Wind,60,MW,0.0
Vietnam,Wind,61,MW,0.0
Vietnam,Wind,62,MW,0.0
Vietnam,Wind,63,MW,0.0
Vietnam,Wind,64,MW,0.0
Vietnam,Wind,65,MW,0.0
Vietnam,Wind,66,MW,0.0
Vietnam,Wind,67,MW,0.0
Vietnam,Wind,68,MW,0.0
Vietnam,Wind,69,MW,0.0
Vietnam,Wind,70,MW,0.0
Vietnam,Wind,71,MW,0.0
Vietnam,Wind,72,MW,0.0
Vietnam,Wind,73,MW,0.0
Vietnam,Wind,74,MW,0.0
Vietnam,Wind,75,MW,0.0
Vietnam,Wind,76,MW,0.0
Vietnam,Wind,77,MW,0.0
Vietnam,Wind,78,MW,0.0
Vietnam,Wind,79,MW,0.0
Vietnam,Wind,80,MW,0.0
Vietnam,Wind,81,MW,0.0
Vietnam,Wind,82,MW,0.0
Vietnam,Wind,83,MW,0.0
Vietnam,Wind,84,MW,0.0
Vietnam,Wind,85,MW,0.0
Vietnam,Wind,86,MW,0.0
Vietnam,Wind,87,MW,0.0
Vietnam,Wind,88,MW,0.0
Vietnam,Wind,89,MW,0.0
Vietnam,Wind,90,MW,0.0
Vietnam,Wind,91,MW,0.0
Vietnam,Wind,92,MW,0.0
Vietnam,Wind,93,MW,0.0
Vietnam,Wind,94,MW,0.0
Vietnam,Wind,95,MW,0.0
Vietnam,Wind,96,MW,0.0
Vietnam,Wind,97,MW,0.0
Vietnam,Wind,98,MW,0.0
Vietnam,Wind,99,MW,0.0
Vietnam,Bioenergy,0,MW,365.0
Vietnam,Bioenergy,1,MW,0.0
Vietnam,Bioenergy,2,MW,0.0
Vietnam,Bioenergy,3,MW,0.0
Vietnam,Bioenergy,4,MW,0.0
Vietnam,Bioenergy,5,MW,0.0
Vietnam,Bioenergy,6,MW,0.0
Vietnam,Bioenergy,7,MW,0.0
Vietnam,Bioenergy,8,MW,0.0
Vietnam,Bioenergy,9,MW,0.0
Vietnam,Bioenergy,10,MW,0.0
Vietnam,Bioenergy,11,MW,0.0
Vietnam,Bioenergy,12,MW,0.0
Vietnam,Bioenergy,13,MW,0.0
Vietnam,Bioenergy,14,MW,0.0
Vietnam,Bioenergy,15,MW,0.0
Vietnam,Bioenergy,16,MW,0.0
Vietnam,Bioenergy,17,MW,0.0
Vietnam,Bioenergy,18,MW,0.0
Vietnam,Bioenergy,19,MW,0.0
Vietnam,Bioenergy,20,MW,0.0
Vietnam,Bioenergy,21,MW,0.0
Vietnam,Bioenergy,22,MW,0.0
Vietnam,Bioenergy,23,MW,0.0
Vietnam,Bioenergy,24,MW,0.0
Vietnam,Bioenergy,25,MW,0.0
Vietnam,Bioenergy,26,MW,0.0
Vietnam,Bioenergy,27,MW,0.0
Vietnam,Bioenergy,28,MW,0.0
Vietnam,Bioenergy,29,MW,0.0
Vietnam,Bioenergy,30,MW,0.0
Vietnam,Bioenergy,31,MW,0.0
Vietnam,Bioenergy,32,MW,0.0
Vietnam,Bioenergy,33,MW,0.0
Vietnam,Bioenergy,34,MW,0.0
Vietnam,Bioenergy,35,MW,0.0
Vietnam,Bioenergy,36,MW,0.0
Vietnam,Bioenergy,37,MW,0.0
Vietnam,Bioenergy,38,MW,0.0
Vietnam,Bioenergy,39,MW,0.0
Vietnam,Bioenergy,40,MW,0.0
Vietnam,Bioenergy,41,MW,0.0
Vietnam,Bioenergy,42,MW,0.0
Vietnam,Bioenergy,43,MW,0.0
Vietnam,Bioenergy,44,MW,0.0
Vietnam,Bioenergy,45,MW,0.0
Vietnam,Bioenergy,46,MW,0.0
Vietnam,Bioenergy,47,MW,0.0
Vietnam,Bioenergy,48,MW,0.0
Vietnam,Bioenergy,49,MW,0.0
Vietnam,Bioenergy,50,MW,0.0
Vietnam,Bioenergy,51,MW,0.0
Vietnam,Bioenergy,52,MW,0.0
Vietnam,Bioenergy,53,MW,0.0
Vietnam,Bioenergy,54,MW,0.0
Vietnam,Bioenergy,55,MW,0.0
Vietnam,Bioenergy,56,MW,0.0
Vietnam,Bioenergy,57,MW,0.0
Vietnam,Bioenergy,58,MW,0.0
Vietnam,Bioenergy,59,MW,0.0
Vietnam,Bioenergy,60,MW,0.0
Vietnam,Bioenergy,61,MW,0.0
Vietnam,Bioenergy,62,MW,0.0
Vietnam,Bioenergy,63,MW,0.0
Vietnam,Bioenergy,64,MW,0.0
Vietnam,Bioenergy,65,MW,0.0
Vietnam,Bioenergy,66,MW,0.0
Vietnam,Bioenergy,67,MW,0.0
Vietnam,Bioenergy,68,MW,0.0
Vietnam,Bioenergy,69,MW,0.0
Vietnam,Bioenergy,70,MW,0.0
Vietnam,Bioenergy,71,MW,0.0
Vietnam,Bioenergy,72,MW,0.0
Vietnam,Bioenergy,73,MW,0.0
Vietnam,Bioenergy,74,MW,0.0
Vietnam,Bioenergy,75,MW,0.0
Vietnam,Bioenergy,76,MW,0.0
Vietnam,Bioenergy,77,MW,0.0
Vietnam,Bioenergy,78,MW,0.0
Vietnam,Bioenergy,79,MW,0.0
Vietnam,Bioenergy,80,MW,0.0
Vietnam,Bioenergy,81,MW,0.0
Vietnam,Bioenergy,82,MW,0.0
Vietnam,Bioenergy,83,MW,0.0
Vietnam,Bioenergy,84,MW,0.0
Vietnam,Bioenergy,85,MW,0.0
Vietnam,Bioenergy,86,MW,0.0
Vietnam,Bioenergy,87,MW,0.0
Vietnam,Bioenergy,88,MW,0.0
Vietnam,Bioenergy,89,MW,0.0
Vietnam,Bioenergy,90,MW,0.0
Vietnam,Bioenergy,91,MW,0.0
Vietnam,Bioenergy,92,MW,0.0
Vietnam,Bioenergy,93,MW,0.0
Vietnam,Bioenergy,94,MW,0.0
Vietnam,Bioenergy,95,MW,0.0
Vietnam,Bioenergy,96,MW,0.0
Vietnam,Bioenergy,97,MW,0.0
Vietnam,Bioenergy,98,MW,0.0
Vietnam,Bioenergy,99,MW,0.0
Vietnam,HPS,0,MW,0.0
Vietnam,HPS,1,MW,0.0
Vietnam,HPS,2,MW,0.0
Vietnam,HPS,3,MW,0.0
Vietnam,HPS,4,MW,0.0
Vietnam,HPS,5,MW,0.0
Vietnam,HPS,6,MW,0.0
Vietnam,HPS,7,MW,0.0
Vietnam,HPS,8,MW,0.0
Vietnam,HPS,9,MW,0.0
Vietnam,HPS,10,MW,0.0
Vietnam,HPS,11,MW,0.0
Vietnam,HPS,12,MW,0.0
Vietnam,HPS,13,MW,0.0
Vietnam,HPS,14,MW,0.0
Vietnam,HPS,15,MW,0.0
Vietnam,HPS,16,MW,0.0
Vietnam,HPS,17,MW,0.0
Vietnam,HPS,18,MW,0.0
Vietnam,HPS,19,MW,0.0
Vietnam,HPS,20,MW,0.0
Vietnam,HPS,21,MW,0.0
Vietnam,HPS,22,MW,0.0
Vietnam,HPS,23,MW,0.0
Vietnam,HPS,24,MW,0.0
Vietnam,HPS,25,MW,0.0
Vietnam,HPS,26,MW,0.0
Vietnam,HPS,27,MW,0.0
Vietnam,HPS,28,MW,0.0
Vietnam,HPS,29,MW,0.0
Vietnam,HPS,30,MW,0.0
Vietnam,HPS,31,MW,0.0
Vietnam,HPS,32,MW,0.0
Vietnam,HPS,33,MW,0.0
Vietnam,HPS,34,MW,0.0
Vietnam,HPS,35,MW,0.0
Vietnam,HPS,36,MW,0.0
Vietnam,HPS,37,MW,0.0
Vietnam,HPS,38,MW,0.0
Vietnam,HPS,39,MW,0.0
Vietnam,HPS,40,MW,0.0
Vietnam,HPS,41,MW,0.0
Vietnam,HPS,42,MW,0.0
Vietnam,HPS,43,MW,0.0
Vietnam,HPS,44,MW,0.0
Vietnam,HPS,45,MW,0.0
Vietnam,HPS,46,MW,0.0
Vietnam,HPS,47,MW,0.0
Vietnam,HPS,48,MW,0.0
Vietnam,HPS,49,MW,0.0
Vietnam,HPS,50,MW,0.0
Vietnam,HPS,51,MW,0.0
Vietnam,HPS,52,MW,0.0
Vietnam,HPS,53,MW,0.0
Vietnam,HPS,54,MW,0.0
Vietnam,HPS,55,MW,0.0
Vietnam,HPS,56,MW,0.0
Vietnam,HPS,57,MW,0.0
Vietnam,HPS,58,MW,0.0
Vietnam,HPS,59,MW,0.0
Vietnam,HPS,60,MW,0.0
Vietnam,HPS,61,MW,0.0
Vietnam,HPS,62,MW,0.0
Vietnam,HPS,63,MW,0.0
Vietnam,HPS,64,MW,0.0
Vietnam,HPS,65,MW,0.0
Vietnam,HPS,66,MW,0.0
Vietnam,HPS,67,MW,0.0
Vietnam,HPS,68,MW,0.0
Vietnam,HPS,69,MW,0.0
Vietnam,HPS,70,MW,0.0
Vietnam,HPS,71,MW,0.0
Vietnam,HPS,72,MW,0.0
Vietnam,HPS,73,MW,0.0
Vietnam,HPS,74,MW,0.0
Vietnam,HPS,75,MW,0.0
Vietnam,HPS,76,MW,0.0
Vietnam,HPS,77,MW,0.0
Vietnam,HPS,78,MW,0.0
Vietnam,HPS,79,MW,0.0
Vietnam,HPS,80,MW,0.0
Vietnam,HPS,81,MW,0.0
Vietnam,HPS,82,MW,0.0
Vietnam,HPS,83,MW,0.0
Vietnam,HPS,84,MW,0.0
Vietnam,HPS,85,MW,0.0
Vietnam,HPS,86,MW,0.0
Vietnam,HPS,87,MW,0.0
Vietnam,HPS,88,MW,0.0
Vietnam,HPS,89,MW,0.0
Vietnam,HPS,90,MW,0.0
Vietnam,HPS,91,MW,0.0
Vietnam,HPS,92,MW,0.0
Vietnam,HPS,93,MW,0.0
Vietnam,HPS,94,MW,0.0
Vietnam,HPS,95,MW,0.0
Vietnam,HPS,96,MW,0.0
Vietnam,HPS,97,MW,0.0
Vietnam,HPS,98,MW,0.0
Vietnam,HPS,99,MW,0.0
Vietnam,Li-ion,0,MW,0.0
Vietnam,Li-ion,1,MW,0.0
Vietnam,Li-ion,2,MW,0.0
Vietnam,Li-ion,3,MW,0.0
Vietnam,Li-ion,4,MW,0.0
Vietnam,Li-ion,5,MW,0.0
Vietnam,Li-ion,6,MW,0.0
Vietnam,Li-ion,7,MW,0.0
